* Measurement data measured by REW V5.31.3
* Source: /Users/admin/Documents/Developer/qualia_surroundsystem_v0/data/Automeris.io RS100-4 SPL.csv
* Format: Comma/Tab/Space delimited data
* Dated: Jul 25, 2025 11:45:14 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from /Users/admin/Documents/Developer/qualia_surroundsystem_v0/data/Automeris.io RS100-4 SPL.csv Format: Comma/Tab/Space delimited data 50 values loaded, 20 Hz to 19,776 Hz 
* Measurement: Automeris.io RS100-4 SPL
* Smoothing: None
* Frequency Step: 0.25 Hz
* Start Frequency: 20.17 Hz
*
* Freq(Hz), SPL(dB)
15117.170000, 91.013
15117.420000, 91.013
15117.670000, 91.013
15117.920000, 91.014
15118.170000, 91.014
15118.420000, 91.014
15118.670000, 91.014
15118.920000, 91.015
15119.170000, 91.015
15119.420000, 91.015
15119.670000, 91.016
15119.920000, 91.016
15120.170000, 91.016
15120.420000, 91.016
15120.670000, 91.017
15120.920000, 91.017
15121.170000, 91.017
15121.420000, 91.018
15121.670000, 91.018
15121.920000, 91.018
15122.170000, 91.018
15122.420000, 91.019
15122.670000, 91.019
15122.920000, 91.019
15123.170000, 91.020
15123.420000, 91.020
15123.670000, 91.020
15123.920000, 91.020
15124.170000, 91.021
15124.420000, 91.021
15124.670000, 91.021
15124.920000, 91.022
15125.170000, 91.022
15125.420000, 91.022
15125.670000, 91.022
15125.920000, 91.023
15126.170000, 91.023
15126.420000, 91.023
15126.670000, 91.024
15126.920000, 91.024
15127.170000, 91.024
15127.420000, 91.024
15127.670000, 91.025
15127.920000, 91.025
15128.170000, 91.025
15128.420000, 91.026
15128.670000, 91.026
15128.920000, 91.026
15129.170000, 91.026
15129.420000, 91.027
15129.670000, 91.027
15129.920000, 91.027
15130.170000, 91.028
15130.420000, 91.028
15130.670000, 91.028
15130.920000, 91.028
15131.170000, 91.029
15131.420000, 91.029
15131.670000, 91.029
15131.920000, 91.030
15132.170000, 91.030
15132.420000, 91.030
15132.670000, 91.030
15132.920000, 91.031
15133.170000, 91.031
15133.420000, 91.031
15133.670000, 91.031
15133.920000, 91.032
15134.170000, 91.032
15134.420000, 91.032
15134.670000, 91.033
15134.920000, 91.033
15135.170000, 91.033
15135.420000, 91.033
15135.670000, 91.034
15135.920000, 91.034
15136.170000, 91.034
15136.420000, 91.035
15136.670000, 91.035
15136.920000, 91.035
15137.170000, 91.035
15137.420000, 91.036
15137.670000, 91.036
15137.920000, 91.036
15138.170000, 91.036
15138.420000, 91.037
15138.670000, 91.037
15138.920000, 91.037
15139.170000, 91.038
15139.420000, 91.038
15139.670000, 91.038
15139.920000, 91.038
15140.170000, 91.039
15140.420000, 91.039
15140.670000, 91.039
15140.920000, 91.039
15141.170000, 91.040
15141.420000, 91.040
15141.670000, 91.040
15141.920000, 91.041
15142.170000, 91.041
15142.420000, 91.041
15142.670000, 91.041
15142.920000, 91.042
15143.170000, 91.042
15143.420000, 91.042
15143.670000, 91.042
15143.920000, 91.043
15144.170000, 91.043
15144.420000, 91.043
15144.670000, 91.044
15144.920000, 91.044
15145.170000, 91.044
15145.420000, 91.044
15145.670000, 91.045
15145.920000, 91.045
15146.170000, 91.045
15146.420000, 91.045
15146.670000, 91.046
15146.920000, 91.046
15147.170000, 91.046
15147.420000, 91.047
15147.670000, 91.047
15147.920000, 91.047
15148.170000, 91.047
15148.420000, 91.048
15148.670000, 91.048
15148.920000, 91.048
15149.170000, 91.048
15149.420000, 91.049
15149.670000, 91.049
15149.920000, 91.049
15150.170000, 91.050
15150.420000, 91.050
15150.670000, 91.050
15150.920000, 91.050
15151.170000, 91.051
15151.420000, 91.051
15151.670000, 91.051
15151.920000, 91.051
15152.170000, 91.052
15152.420000, 91.052
15152.670000, 91.052
15152.920000, 91.052
15153.170000, 91.053
15153.420000, 91.053
15153.670000, 91.053
15153.920000, 91.054
15154.170000, 91.054
15154.420000, 91.054
15154.670000, 91.054
15154.920000, 91.055
15155.170000, 91.055
15155.420000, 91.055
15155.670000, 91.055
15155.920000, 91.056
15156.170000, 91.056
15156.420000, 91.056
15156.670000, 91.056
15156.920000, 91.057
15157.170000, 91.057
15157.420000, 91.057
15157.670000, 91.057
15157.920000, 91.058
15158.170000, 91.058
15158.420000, 91.058
15158.670000, 91.059
15158.920000, 91.059
15159.170000, 91.059
15159.420000, 91.059
15159.670000, 91.060
15159.920000, 91.060
15160.170000, 91.060
15160.420000, 91.060
15160.670000, 91.061
15160.920000, 91.061
15161.170000, 91.061
15161.420000, 91.061
15161.670000, 91.062
15161.920000, 91.062
15162.170000, 91.062
15162.420000, 91.062
15162.670000, 91.063
15162.920000, 91.063
15163.170000, 91.063
15163.420000, 91.063
15163.670000, 91.064
15163.920000, 91.064
15164.170000, 91.064
15164.420000, 91.065
15164.670000, 91.065
15164.920000, 91.065
15165.170000, 91.065
15165.420000, 91.066
15165.670000, 91.066
15165.920000, 91.066
15166.170000, 91.066
15166.420000, 91.067
15166.670000, 91.067
15166.920000, 91.067
15167.170000, 91.067
15167.420000, 91.068
15167.670000, 91.068
15167.920000, 91.068
15168.170000, 91.068
15168.420000, 91.069
15168.670000, 91.069
15168.920000, 91.069
15169.170000, 91.069
15169.420000, 91.070
15169.670000, 91.070
15169.920000, 91.070
15170.170000, 91.070
15170.420000, 91.071
15170.670000, 91.071
15170.920000, 91.071
15171.170000, 91.071
15171.420000, 91.072
15171.670000, 91.072
15171.920000, 91.072
15172.170000, 91.072
15172.420000, 91.073
15172.670000, 91.073
15172.920000, 91.073
15173.170000, 91.073
15173.420000, 91.074
15173.670000, 91.074
15173.920000, 91.074
15174.170000, 91.075
15174.420000, 91.075
15174.670000, 91.075
15174.920000, 91.075
15175.170000, 91.076
15175.420000, 91.076
15175.670000, 91.076
15175.920000, 91.076
15176.170000, 91.077
15176.420000, 91.077
15176.670000, 91.077
15176.920000, 91.077
15177.170000, 91.078
15177.420000, 91.078
15177.670000, 91.078
15177.920000, 91.078
15178.170000, 91.079
15178.420000, 91.079
15178.670000, 91.079
15178.920000, 91.079
15179.170000, 91.080
15179.420000, 91.080
15179.670000, 91.080
15179.920000, 91.080
15180.170000, 91.081
15180.420000, 91.081
15180.670000, 91.081
15180.920000, 91.081
15181.170000, 91.082
15181.420000, 91.082
15181.670000, 91.082
15181.920000, 91.082
15182.170000, 91.083
15182.420000, 91.083
15182.670000, 91.083
15182.920000, 91.083
15183.170000, 91.084
15183.420000, 91.084
15183.670000, 91.084
15183.920000, 91.084
15184.170000, 91.084
15184.420000, 91.085
15184.670000, 91.085
15184.920000, 91.085
15185.170000, 91.085
15185.420000, 91.086
15185.670000, 91.086
15185.920000, 91.086
15186.170000, 91.086
15186.420000, 91.087
15186.670000, 91.087
15186.920000, 91.087
15187.170000, 91.087
15187.420000, 91.088
15187.670000, 91.088
15187.920000, 91.088
15188.170000, 91.088
15188.420000, 91.089
15188.670000, 91.089
15188.920000, 91.089
15189.170000, 91.089
15189.420000, 91.090
15189.670000, 91.090
15189.920000, 91.090
15190.170000, 91.090
15190.420000, 91.091
15190.670000, 91.091
15190.920000, 91.091
15191.170000, 91.091
15191.420000, 91.092
15191.670000, 91.092
15191.920000, 91.092
15192.170000, 91.092
15192.420000, 91.093
15192.670000, 91.093
15192.920000, 91.093
15193.170000, 91.093
15193.420000, 91.093
15193.670000, 91.094
15193.920000, 91.094
15194.170000, 91.094
15194.420000, 91.094
15194.670000, 91.095
15194.920000, 91.095
15195.170000, 91.095
15195.420000, 91.095
15195.670000, 91.096
15195.920000, 91.096
15196.170000, 91.096
15196.420000, 91.096
15196.670000, 91.097
15196.920000, 91.097
15197.170000, 91.097
15197.420000, 91.097
15197.670000, 91.098
15197.920000, 91.098
15198.170000, 91.098
15198.420000, 91.098
15198.670000, 91.099
15198.920000, 91.099
15199.170000, 91.099
15199.420000, 91.099
15199.670000, 91.099
15199.920000, 91.100
15200.170000, 91.100
15200.420000, 91.100
15200.670000, 91.100
15200.920000, 91.101
15201.170000, 91.101
15201.420000, 91.101
15201.670000, 91.101
15201.920000, 91.102
15202.170000, 91.102
15202.420000, 91.102
15202.670000, 91.102
15202.920000, 91.103
15203.170000, 91.103
15203.420000, 91.103
15203.670000, 91.103
15203.920000, 91.103
15204.170000, 91.104
15204.420000, 91.104
15204.670000, 91.104
15204.920000, 91.104
15205.170000, 91.105
15205.420000, 91.105
15205.670000, 91.105
15205.920000, 91.105
15206.170000, 91.106
15206.420000, 91.106
15206.670000, 91.106
15206.920000, 91.106
15207.170000, 91.106
15207.420000, 91.107
15207.670000, 91.107
15207.920000, 91.107
15208.170000, 91.107
15208.420000, 91.108
15208.670000, 91.108
15208.920000, 91.108
15209.170000, 91.108
15209.420000, 91.109
15209.670000, 91.109
15209.920000, 91.109
15210.170000, 91.109
15210.420000, 91.109
15210.670000, 91.110
15210.920000, 91.110
15211.170000, 91.110
15211.420000, 91.110
15211.670000, 91.111
15211.920000, 91.111
15212.170000, 91.111
15212.420000, 91.111
15212.670000, 91.112
15212.920000, 91.112
15213.170000, 91.112
15213.420000, 91.112
15213.670000, 91.112
15213.920000, 91.113
15214.170000, 91.113
15214.420000, 91.113
15214.670000, 91.113
15214.920000, 91.114
15215.170000, 91.114
15215.420000, 91.114
15215.670000, 91.114
15215.920000, 91.115
15216.170000, 91.115
15216.420000, 91.115
15216.670000, 91.115
15216.920000, 91.115
15217.170000, 91.116
15217.420000, 91.116
15217.670000, 91.116
15217.920000, 91.116
15218.170000, 91.117
15218.420000, 91.117
15218.670000, 91.117
15218.920000, 91.117
15219.170000, 91.117
15219.420000, 91.118
15219.670000, 91.118
15219.920000, 91.118
15220.170000, 91.118
15220.420000, 91.119
15220.670000, 91.119
15220.920000, 91.119
15221.170000, 91.119
15221.420000, 91.119
15221.670000, 91.120
15221.920000, 91.120
15222.170000, 91.120
15222.420000, 91.120
15222.670000, 91.121
15222.920000, 91.121
15223.170000, 91.121
15223.420000, 91.121
15223.670000, 91.121
15223.920000, 91.122
15224.170000, 91.122
15224.420000, 91.122
15224.670000, 91.122
15224.920000, 91.123
15225.170000, 91.123
15225.420000, 91.123
15225.670000, 91.123
15225.920000, 91.123
15226.170000, 91.124
15226.420000, 91.124
15226.670000, 91.124
15226.920000, 91.124
15227.170000, 91.125
15227.420000, 91.125
15227.670000, 91.125
15227.920000, 91.125
15228.170000, 91.125
15228.420000, 91.126
15228.670000, 91.126
15228.920000, 91.126
15229.170000, 91.126
15229.420000, 91.127
15229.670000, 91.127
15229.920000, 91.127
15230.170000, 91.127
15230.420000, 91.127
15230.670000, 91.128
15230.920000, 91.128
15231.170000, 91.128
15231.420000, 91.128
15231.670000, 91.128
15231.920000, 91.129
15232.170000, 91.129
15232.420000, 91.129
15232.670000, 91.129
15232.920000, 91.130
15233.170000, 91.130
15233.420000, 91.130
15233.670000, 91.130
15233.920000, 91.130
15234.170000, 91.131
15234.420000, 91.131
15234.670000, 91.131
15234.920000, 91.131
15235.170000, 91.132
15235.420000, 91.132
15235.670000, 91.132
15235.920000, 91.132
15236.170000, 91.132
15236.420000, 91.133
15236.670000, 91.133
15236.920000, 91.133
15237.170000, 91.133
15237.420000, 91.133
15237.670000, 91.134
15237.920000, 91.134
15238.170000, 91.134
15238.420000, 91.134
15238.670000, 91.135
15238.920000, 91.135
15239.170000, 91.135
15239.420000, 91.135
15239.670000, 91.135
15239.920000, 91.136
15240.170000, 91.136
15240.420000, 91.136
15240.670000, 91.136
15240.920000, 91.136
15241.170000, 91.137
15241.420000, 91.137
15241.670000, 91.137
15241.920000, 91.137
15242.170000, 91.137
15242.420000, 91.138
15242.670000, 91.138
15242.920000, 91.138
15243.170000, 91.138
15243.420000, 91.139
15243.670000, 91.139
15243.920000, 91.139
15244.170000, 91.139
15244.420000, 91.139
15244.670000, 91.140
15244.920000, 91.140
15245.170000, 91.140
15245.420000, 91.140
15245.670000, 91.140
15245.920000, 91.141
15246.170000, 91.141
15246.420000, 91.141
15246.670000, 91.141
15246.920000, 91.141
15247.170000, 91.142
15247.420000, 91.142
15247.670000, 91.142
15247.920000, 91.142
15248.170000, 91.142
15248.420000, 91.143
15248.670000, 91.143
15248.920000, 91.143
15249.170000, 91.143
15249.420000, 91.144
15249.670000, 91.144
15249.920000, 91.144
15250.170000, 91.144
15250.420000, 91.144
15250.670000, 91.145
15250.920000, 91.145
15251.170000, 91.145
15251.420000, 91.145
15251.670000, 91.145
15251.920000, 91.146
15252.170000, 91.146
15252.420000, 91.146
15252.670000, 91.146
15252.920000, 91.146
15253.170000, 91.147
15253.420000, 91.147
15253.670000, 91.147
15253.920000, 91.147
15254.170000, 91.147
15254.420000, 91.148
15254.670000, 91.148
15254.920000, 91.148
15255.170000, 91.148
15255.420000, 91.148
15255.670000, 91.149
15255.920000, 91.149
15256.170000, 91.149
15256.420000, 91.149
15256.670000, 91.149
15256.920000, 91.150
15257.170000, 91.150
15257.420000, 91.150
15257.670000, 91.150
15257.920000, 91.150
15258.170000, 91.151
15258.420000, 91.151
15258.670000, 91.151
15258.920000, 91.151
15259.170000, 91.151
15259.420000, 91.152
15259.670000, 91.152
15259.920000, 91.152
15260.170000, 91.152
15260.420000, 91.152
15260.670000, 91.153
15260.920000, 91.153
15261.170000, 91.153
15261.420000, 91.153
15261.670000, 91.153
15261.920000, 91.154
15262.170000, 91.154
15262.420000, 91.154
15262.670000, 91.154
15262.920000, 91.154
15263.170000, 91.155
15263.420000, 91.155
15263.670000, 91.155
15263.920000, 91.155
15264.170000, 91.155
15264.420000, 91.156
15264.670000, 91.156
15264.920000, 91.156
15265.170000, 91.156
15265.420000, 91.156
15265.670000, 91.157
15265.920000, 91.157
15266.170000, 91.157
15266.420000, 91.157
15266.670000, 91.157
15266.920000, 91.158
15267.170000, 91.158
15267.420000, 91.158
15267.670000, 91.158
15267.920000, 91.158
15268.170000, 91.159
15268.420000, 91.159
15268.670000, 91.159
15268.920000, 91.159
15269.170000, 91.159
15269.420000, 91.160
15269.670000, 91.160
15269.920000, 91.160
15270.170000, 91.160
15270.420000, 91.160
15270.670000, 91.160
15270.920000, 91.161
15271.170000, 91.161
15271.420000, 91.161
15271.670000, 91.161
15271.920000, 91.161
15272.170000, 91.162
15272.420000, 91.162
15272.670000, 91.162
15272.920000, 91.162
15273.170000, 91.162
15273.420000, 91.163
15273.670000, 91.163
15273.920000, 91.163
15274.170000, 91.163
15274.420000, 91.163
15274.670000, 91.164
15274.920000, 91.164
15275.170000, 91.164
15275.420000, 91.164
15275.670000, 91.164
15275.920000, 91.165
15276.170000, 91.165
15276.420000, 91.165
15276.670000, 91.165
15276.920000, 91.165
15277.170000, 91.165
15277.420000, 91.166
15277.670000, 91.166
15277.920000, 91.166
15278.170000, 91.166
15278.420000, 91.166
15278.670000, 91.167
15278.920000, 91.167
15279.170000, 91.167
15279.420000, 91.167
15279.670000, 91.167
15279.920000, 91.168
15280.170000, 91.168
15280.420000, 91.168
15280.670000, 91.168
15280.920000, 91.168
15281.170000, 91.168
15281.420000, 91.169
15281.670000, 91.169
15281.920000, 91.169
15282.170000, 91.169
15282.420000, 91.169
15282.670000, 91.170
15282.920000, 91.170
15283.170000, 91.170
15283.420000, 91.170
15283.670000, 91.170
15283.920000, 91.171
15284.170000, 91.171
15284.420000, 91.171
15284.670000, 91.171
15284.920000, 91.171
15285.170000, 91.171
15285.420000, 91.172
15285.670000, 91.172
15285.920000, 91.172
15286.170000, 91.172
15286.420000, 91.172
15286.670000, 91.173
15286.920000, 91.173
15287.170000, 91.173
15287.420000, 91.173
15287.670000, 91.173
15287.920000, 91.173
15288.170000, 91.174
15288.420000, 91.174
15288.670000, 91.174
15288.920000, 91.174
15289.170000, 91.174
15289.420000, 91.175
15289.670000, 91.175
15289.920000, 91.175
15290.170000, 91.175
15290.420000, 91.175
15290.670000, 91.175
15290.920000, 91.176
15291.170000, 91.176
15291.420000, 91.176
15291.670000, 91.176
15291.920000, 91.176
15292.170000, 91.177
15292.420000, 91.177
15292.670000, 91.177
15292.920000, 91.177
15293.170000, 91.177
15293.420000, 91.177
15293.670000, 91.178
15293.920000, 91.178
15294.170000, 91.178
15294.420000, 91.178
15294.670000, 91.178
15294.920000, 91.179
15295.170000, 91.179
15295.420000, 91.179
15295.670000, 91.179
15295.920000, 91.179
15296.170000, 91.179
15296.420000, 91.180
15296.670000, 91.180
15296.920000, 91.180
15297.170000, 91.180
15297.420000, 91.180
15297.670000, 91.181
15297.920000, 91.181
15298.170000, 91.181
15298.420000, 91.181
15298.670000, 91.181
15298.920000, 91.181
15299.170000, 91.182
15299.420000, 91.182
15299.670000, 91.182
15299.920000, 91.182
15300.170000, 91.182
15300.420000, 91.182
15300.670000, 91.183
15300.920000, 91.183
15301.170000, 91.183
15301.420000, 91.183
15301.670000, 91.183
15301.920000, 91.184
15302.170000, 91.184
15302.420000, 91.184
15302.670000, 91.184
15302.920000, 91.184
15303.170000, 91.184
15303.420000, 91.185
15303.670000, 91.185
15303.920000, 91.185
15304.170000, 91.185
15304.420000, 91.185
15304.670000, 91.185
15304.920000, 91.186
15305.170000, 91.186
15305.420000, 91.186
15305.670000, 91.186
15305.920000, 91.186
15306.170000, 91.186
15306.420000, 91.187
15306.670000, 91.187
15306.920000, 91.187
15307.170000, 91.187
15307.420000, 91.187
15307.670000, 91.188
15307.920000, 91.188
15308.170000, 91.188
15308.420000, 91.188
15308.670000, 91.188
15308.920000, 91.188
15309.170000, 91.189
15309.420000, 91.189
15309.670000, 91.189
15309.920000, 91.189
15310.170000, 91.189
15310.420000, 91.189
15310.670000, 91.190
15310.920000, 91.190
15311.170000, 91.190
15311.420000, 91.190
15311.670000, 91.190
15311.920000, 91.190
15312.170000, 91.191
15312.420000, 91.191
15312.670000, 91.191
15312.920000, 91.191
15313.170000, 91.191
15313.420000, 91.191
15313.670000, 91.192
15313.920000, 91.192
15314.170000, 91.192
15314.420000, 91.192
15314.670000, 91.192
15314.920000, 91.192
15315.170000, 91.193
15315.420000, 91.193
15315.670000, 91.193
15315.920000, 91.193
15316.170000, 91.193
15316.420000, 91.193
15316.670000, 91.194
15316.920000, 91.194
15317.170000, 91.194
15317.420000, 91.194
15317.670000, 91.194
15317.920000, 91.194
15318.170000, 91.195
15318.420000, 91.195
15318.670000, 91.195
15318.920000, 91.195
15319.170000, 91.195
15319.420000, 91.195
15319.670000, 91.196
15319.920000, 91.196
15320.170000, 91.196
15320.420000, 91.196
15320.670000, 91.196
15320.920000, 91.196
15321.170000, 91.197
15321.420000, 91.197
15321.670000, 91.197
15321.920000, 91.197
15322.170000, 91.197
15322.420000, 91.197
15322.670000, 91.198
15322.920000, 91.198
15323.170000, 91.198
15323.420000, 91.198
15323.670000, 91.198
15323.920000, 91.198
15324.170000, 91.199
15324.420000, 91.199
15324.670000, 91.199
15324.920000, 91.199
15325.170000, 91.199
15325.420000, 91.199
15325.670000, 91.199
15325.920000, 91.200
15326.170000, 91.200
15326.420000, 91.200
15326.670000, 91.200
15326.920000, 91.200
15327.170000, 91.200
15327.420000, 91.201
15327.670000, 91.201
15327.920000, 91.201
15328.170000, 91.201
15328.420000, 91.201
15328.670000, 91.201
15328.920000, 91.202
15329.170000, 91.202
15329.420000, 91.202
15329.670000, 91.202
15329.920000, 91.202
15330.170000, 91.202
15330.420000, 91.203
15330.670000, 91.203
15330.920000, 91.203
15331.170000, 91.203
15331.420000, 91.203
15331.670000, 91.203
15331.920000, 91.203
15332.170000, 91.204
15332.420000, 91.204
15332.670000, 91.204
15332.920000, 91.204
15333.170000, 91.204
15333.420000, 91.204
15333.670000, 91.205
15333.920000, 91.205
15334.170000, 91.205
15334.420000, 91.205
15334.670000, 91.205
15334.920000, 91.205
15335.170000, 91.206
15335.420000, 91.206
15335.670000, 91.206
15335.920000, 91.206
15336.170000, 91.206
15336.420000, 91.206
15336.670000, 91.206
15336.920000, 91.207
15337.170000, 91.207
15337.420000, 91.207
15337.670000, 91.207
15337.920000, 91.207
15338.170000, 91.207
15338.420000, 91.208
15338.670000, 91.208
15338.920000, 91.208
15339.170000, 91.208
15339.420000, 91.208
15339.670000, 91.208
15339.920000, 91.208
15340.170000, 91.209
15340.420000, 91.209
15340.670000, 91.209
15340.920000, 91.209
15341.170000, 91.209
15341.420000, 91.209
15341.670000, 91.210
15341.920000, 91.210
15342.170000, 91.210
15342.420000, 91.210
15342.670000, 91.210
15342.920000, 91.210
15343.170000, 91.210
15343.420000, 91.211
15343.670000, 91.211
15343.920000, 91.211
15344.170000, 91.211
15344.420000, 91.211
15344.670000, 91.211
15344.920000, 91.211
15345.170000, 91.212
15345.420000, 91.212
15345.670000, 91.212
15345.920000, 91.212
15346.170000, 91.212
15346.420000, 91.212
15346.670000, 91.213
15346.920000, 91.213
15347.170000, 91.213
15347.420000, 91.213
15347.670000, 91.213
15347.920000, 91.213
15348.170000, 91.213
15348.420000, 91.214
15348.670000, 91.214
15348.920000, 91.214
15349.170000, 91.214
15349.420000, 91.214
15349.670000, 91.214
15349.920000, 91.214
15350.170000, 91.215
15350.420000, 91.215
15350.670000, 91.215
15350.920000, 91.215
15351.170000, 91.215
15351.420000, 91.215
15351.670000, 91.215
15351.920000, 91.216
15352.170000, 91.216
15352.420000, 91.216
15352.670000, 91.216
15352.920000, 91.216
15353.170000, 91.216
15353.420000, 91.217
15353.670000, 91.217
15353.920000, 91.217
15354.170000, 91.217
15354.420000, 91.217
15354.670000, 91.217
15354.920000, 91.217
15355.170000, 91.218
15355.420000, 91.218
15355.670000, 91.218
15355.920000, 91.218
15356.170000, 91.218
15356.420000, 91.218
15356.670000, 91.218
15356.920000, 91.219
15357.170000, 91.219
15357.420000, 91.219
15357.670000, 91.219
15357.920000, 91.219
15358.170000, 91.219
15358.420000, 91.219
15358.670000, 91.220
15358.920000, 91.220
15359.170000, 91.220
15359.420000, 91.220
15359.670000, 91.220
15359.920000, 91.220
15360.170000, 91.220
15360.420000, 91.221
15360.670000, 91.221
15360.920000, 91.221
15361.170000, 91.221
15361.420000, 91.221
15361.670000, 91.221
15361.920000, 91.221
15362.170000, 91.222
15362.420000, 91.222
15362.670000, 91.222
15362.920000, 91.222
15363.170000, 91.222
15363.420000, 91.222
15363.670000, 91.222
15363.920000, 91.222
15364.170000, 91.223
15364.420000, 91.223
15364.670000, 91.223
15364.920000, 91.223
15365.170000, 91.223
15365.420000, 91.223
15365.670000, 91.223
15365.920000, 91.224
15366.170000, 91.224
15366.420000, 91.224
15366.670000, 91.224
15366.920000, 91.224
15367.170000, 91.224
15367.420000, 91.224
15367.670000, 91.225
15367.920000, 91.225
15368.170000, 91.225
15368.420000, 91.225
15368.670000, 91.225
15368.920000, 91.225
15369.170000, 91.225
15369.420000, 91.226
15369.670000, 91.226
15369.920000, 91.226
15370.170000, 91.226
15370.420000, 91.226
15370.670000, 91.226
15370.920000, 91.226
15371.170000, 91.226
15371.420000, 91.227
15371.670000, 91.227
15371.920000, 91.227
15372.170000, 91.227
15372.420000, 91.227
15372.670000, 91.227
15372.920000, 91.227
15373.170000, 91.228
15373.420000, 91.228
15373.670000, 91.228
15373.920000, 91.228
15374.170000, 91.228
15374.420000, 91.228
15374.670000, 91.228
15374.920000, 91.229
15375.170000, 91.229
15375.420000, 91.229
15375.670000, 91.229
15375.920000, 91.229
15376.170000, 91.229
15376.420000, 91.229
15376.670000, 91.229
15376.920000, 91.230
15377.170000, 91.230
15377.420000, 91.230
15377.670000, 91.230
15377.920000, 91.230
15378.170000, 91.230
15378.420000, 91.230
15378.670000, 91.230
15378.920000, 91.231
15379.170000, 91.231
15379.420000, 91.231
15379.670000, 91.231
15379.920000, 91.231
15380.170000, 91.231
15380.420000, 91.231
15380.670000, 91.232
15380.920000, 91.232
15381.170000, 91.232
15381.420000, 91.232
15381.670000, 91.232
15381.920000, 91.232
15382.170000, 91.232
15382.420000, 91.232
15382.670000, 91.233
15382.920000, 91.233
15383.170000, 91.233
15383.420000, 91.233
15383.670000, 91.233
15383.920000, 91.233
15384.170000, 91.233
15384.420000, 91.233
15384.670000, 91.234
15384.920000, 91.234
15385.170000, 91.234
15385.420000, 91.234
15385.670000, 91.234
15385.920000, 91.234
15386.170000, 91.234
15386.420000, 91.234
15386.670000, 91.235
15386.920000, 91.235
15387.170000, 91.235
15387.420000, 91.235
15387.670000, 91.235
15387.920000, 91.235
15388.170000, 91.235
15388.420000, 91.236
15388.670000, 91.236
15388.920000, 91.236
15389.170000, 91.236
15389.420000, 91.236
15389.670000, 91.236
15389.920000, 91.236
15390.170000, 91.236
15390.420000, 91.237
15390.670000, 91.237
15390.920000, 91.237
15391.170000, 91.237
15391.420000, 91.237
15391.670000, 91.237
15391.920000, 91.237
15392.170000, 91.237
15392.420000, 91.238
15392.670000, 91.238
15392.920000, 91.238
15393.170000, 91.238
15393.420000, 91.238
15393.670000, 91.238
15393.920000, 91.238
15394.170000, 91.238
15394.420000, 91.238
15394.670000, 91.239
15394.920000, 91.239
15395.170000, 91.239
15395.420000, 91.239
15395.670000, 91.239
15395.920000, 91.239
15396.170000, 91.239
15396.420000, 91.239
15396.670000, 91.240
15396.920000, 91.240
15397.170000, 91.240
15397.420000, 91.240
15397.670000, 91.240
15397.920000, 91.240
15398.170000, 91.240
15398.420000, 91.240
15398.670000, 91.241
15398.920000, 91.241
15399.170000, 91.241
15399.420000, 91.241
15399.670000, 91.241
15399.920000, 91.241
15400.170000, 91.241
15400.420000, 91.241
15400.670000, 91.242
15400.920000, 91.242
15401.170000, 91.242
15401.420000, 91.242
15401.670000, 91.242
15401.920000, 91.242
15402.170000, 91.242
15402.420000, 91.242
15402.670000, 91.242
15402.920000, 91.243
15403.170000, 91.243
15403.420000, 91.243
15403.670000, 91.243
15403.920000, 91.243
15404.170000, 91.243
15404.420000, 91.243
15404.670000, 91.243
15404.920000, 91.244
15405.170000, 91.244
15405.420000, 91.244
15405.670000, 91.244
15405.920000, 91.244
15406.170000, 91.244
15406.420000, 91.244
15406.670000, 91.244
15406.920000, 91.244
15407.170000, 91.245
15407.420000, 91.245
15407.670000, 91.245
15407.920000, 91.245
15408.170000, 91.245
15408.420000, 91.245
15408.670000, 91.245
15408.920000, 91.245
15409.170000, 91.245
15409.420000, 91.246
15409.670000, 91.246
15409.920000, 91.246
15410.170000, 91.246
15410.420000, 91.246
15410.670000, 91.246
15410.920000, 91.246
15411.170000, 91.246
15411.420000, 91.247
15411.670000, 91.247
15411.920000, 91.247
15412.170000, 91.247
15412.420000, 91.247
15412.670000, 91.247
15412.920000, 91.247
15413.170000, 91.247
15413.420000, 91.247
15413.670000, 91.248
15413.920000, 91.248
15414.170000, 91.248
15414.420000, 91.248
15414.670000, 91.248
15414.920000, 91.248
15415.170000, 91.248
15415.420000, 91.248
15415.670000, 91.248
15415.920000, 91.249
15416.170000, 91.249
15416.420000, 91.249
15416.670000, 91.249
15416.920000, 91.249
15417.170000, 91.249
15417.420000, 91.249
15417.670000, 91.249
15417.920000, 91.249
15418.170000, 91.250
15418.420000, 91.250
15418.670000, 91.250
15418.920000, 91.250
15419.170000, 91.250
15419.420000, 91.250
15419.670000, 91.250
15419.920000, 91.250
15420.170000, 91.250
15420.420000, 91.251
15420.670000, 91.251
15420.920000, 91.251
15421.170000, 91.251
15421.420000, 91.251
15421.670000, 91.251
15421.920000, 91.251
15422.170000, 91.251
15422.420000, 91.251
15422.670000, 91.251
15422.920000, 91.252
15423.170000, 91.252
15423.420000, 91.252
15423.670000, 91.252
15423.920000, 91.252
15424.170000, 91.252
15424.420000, 91.252
15424.670000, 91.252
15424.920000, 91.252
15425.170000, 91.253
15425.420000, 91.253
15425.670000, 91.253
15425.920000, 91.253
15426.170000, 91.253
15426.420000, 91.253
15426.670000, 91.253
15426.920000, 91.253
15427.170000, 91.253
